Entry	yourlist:M20170920F725F458AC8690F874DD868E4ED79B88CC4D22H	Gene names	Protein names	EC number
P60673	HSA:345456	PFN3	Profilin-3 (Profilin III)	
P78382	HSA:10559	SLC35A1	CMP-sialic acid transporter (CMP-SA-Tr) (CMP-Sia-Tr) (Solute carrier family 35 member A1)	
Q6IBR2	HSA:2193	FARSLA hCG_172485	FARSLA protein (Phenylalanine-tRNA synthetase-like, alpha subunit, isoform CRA_b) (cDNA FLJ34774 fis, clone NT2NE2003309, highly similar to Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20))	
Q9Y285	HSA:2193	FARSA FARS FARSL FARSLA	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (CML33) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	6.1.1.20
Q14140	HSA:9792	SERTAD2 KIAA0127	SERTA domain-containing protein 2 (Transcriptional regulator interacting with the PHD-bromodomain 2) (TRIP-Br2)	
A8MV24	HSA:388381	C17orf98	Uncharacterized protein C17orf98	
Q96ES7	HSA:112869	SGF29 CCDC101	SAGA-associated factor 29 (Coiled-coil domain-containing protein 101) (SAGA complex-associated factor 29)	
O95789	HSA:9204	ZMYM6 Buster2 KIAA1353 ZNF258	Zinc finger MYM-type protein 6 (Transposon-derived Buster2 transposase-like protein) (Zinc finger protein 258)	
O60667	HSA:9214	FCMR FAIM3 TOSO	Fas apoptotic inhibitory molecule 3 (IgM Fc fragment receptor) (Regulator of Fas-induced apoptosis Toso)	
Q12815	HSA:10024	TROAP	Tastin (Trophinin-assisting protein) (Trophinin-associated protein)	
B3GLJ2	HSA:100169851	PATE3	Prostate and testis expressed protein 3 (Acrosomal vesicle protein HEL-127) (PATE-like protein DJ) (PATE-DJ)	
Q9NQ92	HSA:55352	COPRS C17orf79 COPR5	Coordinator of PRMT5 and differentiation stimulator (Cooperator of PRMT5) (Protein TTP1)	
Q9HCR9	HSA:50940	PDE11A	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A (EC 3.1.4.35) (EC 3.1.4.53) (cAMP and cGMP phosphodiesterase 11A)	3.1.4.35; 3.1.4.53
Q9BYI3	HSA:84668	FAM126A DRCTNNB1A	Hyccin (Down-regulated by CTNNB1 protein A) (Protein FAM126A)	
Q96K21	HSA:84936	ZFYVE19 ANCHR MPFYVE	Abscission/NoCut checkpoint regulator (ANCHR) (MLL partner containing FYVE domain) (Zinc finger FYVE domain-containing protein 19)	
Q7RTY0	HSA:201232	SLC16A13 MCT13	Monocarboxylate transporter 13 (MCT 13) (Solute carrier family 16 member 13)	
Q9H845	HSA:28976	ACAD9	Acyl-CoA dehydrogenase family member 9, mitochondrial (ACAD-9) (EC 1.3.99.-)	1.3.99.-
Q8WWH5	HSA:142940	TRUB1 PUS4	Probable tRNA pseudouridine synthase 1 (EC 5.4.99.-)	5.4.99.-
P43362	HSA:4108,HSA:728269	MAGEA9 MAGE9 MAGEA9A; MAGEA9B	Melanoma-associated antigen 9 (Cancer/testis antigen 1.9) (CT1.9) (MAGE-9 antigen)	
Q9BYQ0	HSA:83901	KRTAP9-8 KAP9.8 KRTAP9.8	Keratin-associated protein 9-8 (Keratin-associated protein 9.8) (Ultrahigh sulfur keratin-associated protein 9.8)	
Q96DM1	HSA:161779	PGBD4	PiggyBac transposable element-derived protein 4	
A0A140VJN2	HSA:80313		Testicular tissue protein Li 108	
B3KUK5	HSA:80313		cDNA FLJ40099 fis, clone TESTI2004431, highly similar to Leucine-rich repeat-containing protein 27	
Q9C0I9	HSA:80313	LRRC27 KIAA1674	Leucine-rich repeat-containing protein 27	
A0A140VJM4	HSA:115207	KCTD12 hCG_1646360	Potassium channel tetramerisation domain containing 12 (Testicular tissue protein Li 100)	
Q96CX2	HSA:115207	KCTD12 C13orf2 KIAA1778 PFET1	BTB/POZ domain-containing protein KCTD12 (Pfetin) (Predominantly fetal expressed T1 domain)	
Q5JSQ8	HSA:100129128	KHDC1L	Putative KHDC1-like protein	
Q6ZU80	HSA:145508	CEP128 C14orf145 C14orf61	Centrosomal protein of 128 kDa (Cep128)	
Q86TS1	HSA:145508	CEP128	Centrosomal protein of 128 kDa (Full-length cDNA 5-PRIME end of clone CS0CAP003YE19 of Thymus of Homo sapiens (human)) (Fragment)	
Q8WYQ4	HSA:150248	C22orf15	Uncharacterized protein C22orf15 (Protein N27C7-3)	
Q8NAA6	HSA:400359	C15orf53	Uncharacterized protein C15orf53	
A0A140VJQ6	HSA:114885		Oxysterol-binding protein	
Q9BXB4	HSA:114885	OSBPL11 ORP11 OSBP12	Oxysterol-binding protein-related protein 11 (ORP-11) (OSBP-related protein 11)	
A0A0A6YZ17	HSA:8975		Ubiquitinyl hydrolase 1 (EC 3.4.19.12)	3.4.19.12
Q92995	HSA:8975	USP13 ISOT3	Ubiquitin carboxyl-terminal hydrolase 13 (EC 3.4.19.12) (Deubiquitinating enzyme 13) (Isopeptidase T-3) (ISOT-3) (Ubiquitin thioesterase 13) (Ubiquitin-specific-processing protease 13)	3.4.19.12
A0A0M5MPK6	HSA:404550	MGC17624 hCG_17051	MGC17624 protein, isoform CRA_b	
Q96GX8	HSA:404550	C16orf74	Uncharacterized protein C16orf74	
Q969W3	HSA:84923	FAM104A	Protein FAM104A	
C9JUS6	HSA:199800	ADM5 C19orf76	Putative adrenomedullin-5-like protein	
Q0IIN1	HSA:374454	KRT77	Keratin 77	
Q7Z794	HSA:374454	KRT77 KRT1B	Keratin, type II cytoskeletal 1b (Cytokeratin-1B) (CK-1B) (Keratin-77) (K77) (Type-II keratin Kb39)	
O60437	HSA:5493	PPL KIAA0568	Periplakin (190 kDa paraneoplastic pemphigus antigen) (195 kDa cornified envelope precursor protein)	
Q6ZWK6	HSA:389208	TMPRSS11F HATL4	Transmembrane protease serine 11F (EC 3.4.21.-) (Airway trypsin-like protease 4)	3.4.21.-
O43405	HSA:1690	COCH COCH5B2 UNQ257/PRO294	Cochlin (COCH-5B2)	
Q8TF44	HSA:126567	C2CD4C FAM148C KIAA1957 NLF3	C2 calcium-dependent domain-containing protein 4C (Nuclear-localized factor 3) (Protein FAM148C)	
A0A024R3V0	HSA:26010	DNAPTP6 hCG_1811464	DNA polymerase-transactivated protein 6, isoform CRA_a	
Q9NUQ6	HSA:26010	SPATS2L DNAPTP6 SP1224	SPATS2-like protein (DNA polymerase-transactivated protein 6) (Stress granule and nucleolar protein) (SGNP)	
Q8WUB8	HSA:55274	PHF10 BAF45A	PHD finger protein 10 (BRG1-associated factor 45a) (BAF45a) (XAP135)	
Q3SY00	HSA:254187	TSGA10IP	Testis-specific protein 10-interacting protein (Tsga10-interacting protein)	
Q9UBL6	HSA:27132	CPNE7	Copine-7 (Copine VII)	
A0A140VKD9	HSA:51201		Palmitoyltransferase (EC 2.3.1.225)	2.3.1.225
Q9UIJ5	HSA:51201	ZDHHC2 REAM REC ZNF372	Palmitoyltransferase ZDHHC2 (EC 2.3.1.225) (Reduced expression associated with metastasis protein) (Ream) (Reduced expression in cancer protein) (Rec) (Zinc finger DHHC domain-containing protein 2) (DHHC-2) (Zinc finger protein 372)	2.3.1.225
B4DY95	HSA:259308		cDNA FLJ51393	
Q6ZU69	HSA:259308	FAM205A C9orf144B	Protein FAM205A	
A0A024QZT7	HSA:11014	KDELR2 hCG_15972	ER lumen protein-retaining receptor	
P33947	HSA:11014	KDELR2 ERD2.2	ER lumen protein-retaining receptor 2 (ERD2-like protein 1) (ELP-1) (KDEL endoplasmic reticulum protein retention receptor 2) (KDEL receptor 2)	
Q8WUK0	HSA:114971	PTPMT1 MOSP PLIP PNAS-129	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 (EC 3.1.3.27) (PTEN-like phosphatase) (Phosphoinositide lipid phosphatase) (Protein-tyrosine phosphatase mitochondrial 1) (EC 3.1.3.16) (EC 3.1.3.48)	3.1.3.27; 3.1.3.16; 3.1.3.48
B2RXH4	HSA:643376	BTBD18	BTB/POZ domain-containing protein 18	
O94874	HSA:23376	UFL1 KIAA0776 NLBP RCAD	E3 UFM1-protein ligase 1 (EC 6.3.2.-) (Novel LZAP-binding protein) (Regulator of C53/LZAP and DDRGK1)	6.3.2.-
Q969S0	HSA:84912	SLC35B4 YEA4 PSEC0055	UDP-xylose and UDP-N-acetylglucosamine transporter (Solute carrier family 35 member B4) (YEA4 homolog)	
Q9Y3B1	HSA:51012	PRELID3B C20orf45 SLMO2 CGI-107	PRELI domain containing protein 3B (Protein slowmo homolog 2)	
Q6L8G4	HSA:440051	KRTAP5-11 KAP5.11 KRTAP5.11	Keratin-associated protein 5-11 (Keratin-associated protein 5.11) (Ultrahigh sulfur keratin-associated protein 5.11)	
Q96FZ7	HSA:79643	CHMP6 VPS20	Charged multivesicular body protein 6 (Chromatin-modifying protein 6) (Vacuolar protein sorting-associated protein 20) (Vps20) (hVps20)	
B3KY67	HSA:146395		cDNA FLJ45390 fis, clone BRHIP3025844, moderately similar to Homo sapiens germ cell associated 1 (GSG1), transcript variant 2, mRNA	
Q6UXU4	HSA:146395	GSG1L UNQ5831/PRO19651	Germ cell-specific gene 1-like protein (GSG1-like protein)	
Q2M243	HSA:148870	CCDC27	Coiled-coil domain-containing protein 27	
Q96S99	HSA:79156	PLEKHF1 APPD LAPF ZFYVE15	Pleckstrin homology domain-containing family F member 1 (PH domain-containing family F member 1) (Lysosome-associated apoptosis-inducing protein containing PH and FYVE domains) (Apoptosis-inducing protein) (PH and FYVE domain-containing protein 1) (Phafin-1) (Zinc finger FYVE domain-containing protein 15)	
Q6ZUT9	HSA:160518	DENND5B	DENN domain-containing protein 5B (Rab6IP1-like protein)	
B7Z6K7	HSA:730051	ZNF814	Putative uncharacterized zinc finger protein 814 (Putative zinc finger protein LOC730051)	
Q86TW2	HSA:57143	ADCK1	Uncharacterized aarF domain-containing protein kinase 1 (EC 2.7.11.-)	2.7.11.-
Q3LI54	HSA:728299	KRTAP19-8 KAP19.8	Keratin-associated protein 19-8	
Q5THK1	HSA:253143	PRR14L C22orf30	Protein PRR14L (Proline rich 14-like protein)	
Q8WW18	HSA:146853	C17orf50	Uncharacterized protein C17orf50	
A8K979	HSA:112479	ERI2 EXOD1 KIAA1504	ERI1 exoribonuclease 2 (EC 3.1.-.-) (Exonuclease domain-containing protein 1)	3.1.-.-
Q6NT46	HSA:729447	GAGE2A GAGE2	G antigen 2A (GAGE-2A)	
Q5T2N8	HSA:219293	ATAD3C	ATPase family AAA domain-containing protein 3C	
B3KPL5	HSA:200734		cDNA FLJ31917 fis, clone NT2RP7004925, highly similar to Sprouty-related, EVH1 domain-containing protein 2	
Q7Z698	HSA:200734	SPRED2	Sprouty-related, EVH1 domain-containing protein 2 (Spred-2)	
P35523	HSA:1180	CLCN1 CLC1	Chloride channel protein 1 (ClC-1) (Chloride channel protein, skeletal muscle)	
P53677	HSA:10947	AP3M2	AP-3 complex subunit mu-2 (Adaptor-related protein complex 3 subunit mu-2) (Clathrin assembly protein assembly protein complex 3 mu-2 medium chain) (Clathrin coat assembly protein AP47 homolog 2) (Clathrin coat-associated protein AP47 homolog 2) (Golgi adaptor AP-1 47 kDa protein homolog 2) (HA1 47 kDa subunit homolog 2) (Mu3B-adaptin) (P47B)	
Q9C0E2	HSA:64328	XPO4 KIAA1721	Exportin-4 (Exp4)	
P57678	HSA:50628	GEMIN4	Gem-associated protein 4 (Gemin-4) (Component of gems 4) (p97)	
Q8WUM5	HSA:50628	GEMIN4	Gem (Nuclear organelle) associated protein 4	
A0A024R6T8	HSA:80011	NIP30 hCG_2025907	NEFA-interacting nuclear protein NIP30, isoform CRA_a	
Q9GZU8	HSA:80011	FAM192A C16orf94 NIP30 CDA018 CDA10	Protein FAM192A (NEFA-interacting nuclear protein NIP30)	
A0A024QZ97	HSA:55092	TMEM51 hCG_25381	Transmembrane protein 51, isoform CRA_b	
Q9NW97	HSA:55092	TMEM51 C1orf72	Transmembrane protein 51	
Q6SJ93	HSA:374393	FAM111B CANP	Protein FAM111B (Cancer-associated nucleoprotein)	
A0A024R2B7	HSA:83876	MRO hCG_1645254	Maestro, isoform CRA_a	
Q9BYG7	HSA:83876	MRO B29 C18orf3	Protein maestro (Male-specific transcription in the developing reproductive organs) (Protein B29)	
Q8N5U1	HSA:219995	MS4A15	Membrane-spanning 4-domains subfamily A member 15	
Q494R4	HSA:283152	CCDC153	Coiled-coil domain-containing protein 153	
B4E289	HSA:7499		cDNA FLJ56768, highly similar to Glycoprotein Xg	
P55808	HSA:7499	XG PBDX	Glycoprotein Xg (Protein PBDX)	
Q8IWL8	HSA:246744	STH	Saitohin	
Q7LBE3	HSA:115019	SLC26A9	Solute carrier family 26 member 9 (Anion transporter/exchanger protein 9)	
Q17RN3	HSA:147965	FAM98C	Protein FAM98C	
Q6NY19	HSA:256949	KANK3 ANKRD47	KN motif and ankyrin repeat domain-containing protein 3 (Ankyrin repeat domain-containing protein 47)	
A0A024R3K9	HSA:4798	NFRKB hCG_2032921	Nuclear factor related to kappaB binding protein, isoform CRA_c	
Q6P4R8	HSA:4798	NFRKB INO80G	Nuclear factor related to kappa-B-binding protein (DNA-binding protein R kappa-B) (INO80 complex subunit G)	
Q9NVV4	HSA:55149	MTPAP PAPD1	Poly(A) RNA polymerase, mitochondrial (PAP) (EC 2.7.7.19) (PAP-associated domain-containing protein 1) (Polynucleotide adenylyltransferase) (Terminal uridylyltransferase 1) (TUTase 1) (mtPAP)	2.7.7.19
P11169	HSA:6515	SLC2A3 GLUT3	Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)	
Q96S96	HSA:157310	PEBP4 CORK1 UNQ1933/PRO4408	Phosphatidylethanolamine-binding protein 4 (PEBP-4) (hPEBP4) (Protein cousin-of-RKIP 1)	
O00193	HSA:10944	SMAP C11orf58	Small acidic protein	
Q92968	HSA:5194	PEX13	Peroxisomal membrane protein PEX13 (Peroxin-13)	
P07438	HSA:4490	MT1B MT1Q	Metallothionein-1B (MT-1B) (Metallothionein-IB) (MT-IB)	
O94850	HSA:23109	DDN KIAA0749	Dendrin	
Q9NVL1	HSA:55199	FAM86C1 FAM86C	Protein FAM86C1 (EC 2.1.1.-) (Protein FAM86C)	2.1.1.-
A0A024RE14	HSA:55322	FLJ11193 hCG_22824	Uncharacterized protein	
Q49AR2	HSA:55322	C5orf22	UPF0489 protein C5orf22	
Q6ICB4	HSA:150368	FAM109B	Sesquipedalian-2 (Ses2) (27 kDa inositol polyphosphate phosphatase interacting protein B) (IPIP27B)	
A0A0K0K1K3	HSA:114	HEL-S-172mP ADCY8 hCG_2008967	Adenylate cyclase 8 (Brain) (Epididymis secretory sperm binding protein Li 172mP)	
P40145	HSA:114	ADCY8	Adenylate cyclase type 8 (EC 4.6.1.1) (ATP pyrophosphate-lyase 8) (Adenylate cyclase type VIII) (Adenylyl cyclase 8) (AC8) (Ca(2+)/calmodulin-activated adenylyl cyclase)	4.6.1.1
Q4F7X0	HSA:114	ADCY8	Brain adenylate cyclase 8	
Q8IYG6	HSA:115399	LRRC56	Leucine-rich repeat-containing protein 56	
Q96B33	HSA:137075	CLDN23	Claudin-23	
Q14028	HSA:1258	CNGB1 CNCG2 CNCG3L CNCG4 RCNC2	Cyclic nucleotide-gated cation channel beta-1 (Cyclic nucleotide-gated cation channel 4) (CNG channel 4) (CNG-4) (CNG4) (Cyclic nucleotide-gated cation channel gamma) (Cyclic nucleotide-gated cation channel modulatory subunit) (Cyclic nucleotide-gated channel beta-1) (CNG channel beta-1) (Glutamic acid-rich protein) (GARP)	
A0A024QYR3	HSA:9777		Transmembrane 9 superfamily member	
Q92544	HSA:9777	TM9SF4 KIAA0255 TUCAP1	Transmembrane 9 superfamily member 4 (Tumor cannibalism associated protein 1)	
Q9H4A5	HSA:55204	GOLPH3L GPP34R	Golgi phosphoprotein 3-like (GPP34-related protein)	
Q8NA66	HSA:168975	CNBD1	Cyclic nucleotide-binding domain-containing protein 1	
Q8N1P0	HSA:222235		cDNA FLJ38068 fis, clone CTONG2015358	
Q8NEE6	HSA:222235	FBXL13 FBL13	F-box/LRR-repeat protein 13 (F-box and leucine-rich repeat protein 13)	
Q9C073	HSA:81558	FAM117A	Protein FAM117A (C/EBP-induced protein)	
Q9NXV2	HSA:54442	KCTD5	BTB/POZ domain-containing protein KCTD5	
Q5JPH6	HSA:124454	EARS2 KIAA1970	Probable glutamate--tRNA ligase, mitochondrial (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	6.1.1.17
Q53TQ3	HSA:54891	INO80D	INO80 complex subunit D	
P0C7I6	HSA:126075	CCDC159	Coiled-coil domain-containing protein 159	
Q9NRD1	HSA:26270	FBXO6 FBG2 FBS2 FBX6	F-box only protein 6 (F-box protein that recognizes sugar chains 2) (F-box/G-domain protein 2)	
Q8N436	HSA:119587	CPXM2 CPX2 UNQ676/PRO1310	Inactive carboxypeptidase-like protein X2	
B2C6G3	HSA:79575	ABHD8 hCG_37664	Abhydrolase domain containing 8	
Q96I13	HSA:79575	ABHD8	Protein ABHD8 (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 8) (Abhydrolase domain-containing protein 8)	3.-.-.-
A0A024R7K6	HSA:84769	FKSG24 hCG_36883	Uncharacterized protein	
Q567V2	HSA:84769	MPV17L2 FKSG24	Mpv17-like protein 2	
Q9BYD5	HSA:84518	CNFN	Cornifelin	
Q14656	HSA:8269	TMEM187 CXorf12 DXS9878E ITBA1	Transmembrane protein 187 (Protein ITBA1)	
Q8ND07	HSA:80127	BBOF1 C14orf45 CCDC176	Basal body-orientation factor 1 (Coiled-coil domain-containing protein 176)	
Q96DB5	HSA:51115	RMDN1 FAM82B CGI-90	Regulator of microtubule dynamics protein 1 (RMD-1) (hRMD-1) (Protein FAM82B)	
Q6ZRV2	HSA:286077	FAM83H	Protein FAM83H	
Q71RB4	HSA:286077		PP2121	
Q8N309	HSA:254050	LRRC43	Leucine-rich repeat-containing protein 43	
Q96CQ1	HSA:55186	SLC25A36	Solute carrier family 25 member 36	
Q9UK45	HSA:51690	LSM7	U6 snRNA-associated Sm-like protein LSm7	
Q8TB05	HSA:124402	UBALD1 FAM100A PP11303	UBA-like domain-containing protein 1	
Q96E16	HSA:114926	SMIM19 C8orf40	Small integral membrane protein 19	
Q6ZRT6	HSA:389151	PRR23B	Proline-rich protein 23B	
Q96MF6	HSA:93058	COQ10A UNQ6192/PRO20219	Coenzyme Q-binding protein COQ10 homolog A, mitochondrial	
A0A024R8L0	HSA:51081	MRPS7 hCG_27458	Mitochondrial ribosomal protein S7, isoform CRA_a	
Q9Y2R9	HSA:51081	MRPS7	28S ribosomal protein S7, mitochondrial (MRP-S7) (S7mt) (Mitochondrial small ribosomal subunit protein uS7m) (bMRP-27a) (bMRP27a)	
Q15080	HSA:4689	NCF4 SH3PXD4	Neutrophil cytosol factor 4 (NCF-4) (Neutrophil NADPH oxidase factor 4) (SH3 and PX domain-containing protein 4) (p40-phox) (p40phox)	
Q9BQ08	HSA:84666	RETNLB CCRG FIZZ2 HXCP2 RETNL2 UNQ408/PRO770	Resistin-like beta (Colon and small intestine-specific cysteine-rich protein) (Colon carcinoma-related gene protein) (Cysteine-rich secreted protein A12-alpha-like 1) (Cysteine-rich secreted protein FIZZ2) (RELMbeta)	
Q5SRE7	HSA:254295	PHYHD1	Phytanoyl-CoA dioxygenase domain-containing protein 1 (EC 1.-.-.-)	1.-.-.-
Q14D33	HSA:285093	RTP5 C2orf85 CXXC11 Z3CXXC5	Receptor-transporting protein 5 (3CxxC-type zinc finger protein 5) (CXXC-type zinc finger protein 11)	
Q0VAA8	HSA:341405	ANKRD33	ANKRD33 protein	
Q5K617	HSA:341405		C12orf7 (Fragment)	
Q7Z3H0	HSA:341405	ANKRD33 C12orf7	Ankyrin repeat domain-containing protein 33	
A0A140VK84	HSA:79672	FN3KRP hCG_1725347	Fructosamine-3-kinase-related protein, isoform CRA_a (Testis secretory sperm-binding protein Li 211a)	
Q9HA64	HSA:79672	FN3KRP	Ketosamine-3-kinase (EC 2.7.1.-) (Fructosamine-3-kinase-related protein) (FN3K-RP) (FN3K-related protein)	2.7.1.-
Q6ZQS1	HSA:284613		cDNA FLJ44753 fis, clone BRACE3030538, weakly similar to Homo sapiens tumor suppressor 101F6 (101F6) (cDNA FLJ45666 fis, clone CTONG3001605, weakly similar to Homo sapiens tumor suppressor 101F6 (101F6))	
Q8N8Q1	HSA:284613	CYB561D1	Cytochrome b561 domain-containing protein 1	
Q5JRV8	HSA:55026	TMEM255A FAM70A	Transmembrane protein 255A (Protein FAM70A)	
Q7Z4S8	HSA:55026		Uncharacterized protein	
O15504	HSA:11097	NUPL2 CG1	Nucleoporin-like protein 2 (NLP-1) (NUP42 homolog) (Nucleoporin hCG1)	
Q9Y5Q8	HSA:9328	GTF3C5 CDABP0017	General transcription factor 3C polypeptide 5 (TF3C-epsilon) (Transcription factor IIIC 63 kDa subunit) (TFIIIC 63 kDa subunit) (TFIIIC63) (Transcription factor IIIC subunit epsilon)	
Q96B77	HSA:25880	TMEM186 C16orf51	Transmembrane protein 186	
A2A2V5	HSA:400120	SERTM1 C13orf36	Serine-rich and transmembrane domain-containing protein 1	
P41587	HSA:7434	VIPR2 VIP2R	Vasoactive intestinal polypeptide receptor 2 (VIP-R-2) (Helodermin-preferring VIP receptor) (Pituitary adenylate cyclase-activating polypeptide type III receptor) (PACAP type III receptor) (PACAP-R-3) (PACAP-R3) (VPAC2)	
X5D7Q6	HSA:7434	VIPR2	Vasoactive intestinal peptide receptor 2 isoform A (Fragment)	
Q9H6Y2	HSA:54853	WDR55	WD repeat-containing protein 55	
Q96A46	HSA:81894	SLC25A28 MFRN2 NPD016	Mitoferrin-2 (Mitochondrial RNA-splicing protein 3/4 homolog) (MRS3/4) (hMRS3/4) (Mitochondrial iron transporter 2) (Solute carrier family 25 member 28)	
A0A024R4U8	HSA:64781	CERK hCG_41793	Ceramide kinase, isoform CRA_b	
Q8TCT0	HSA:64781	CERK KIAA1646	Ceramide kinase (hCERK) (EC 2.7.1.138) (Acylsphingosine kinase) (Lipid kinase 4) (LK4)	2.7.1.138
O43513	HSA:9443	MED7 ARC34 CRSP9	Mediator of RNA polymerase II transcription subunit 7 (hMED7) (Activator-recruited cofactor 34 kDa component) (ARC34) (Cofactor required for Sp1 transcriptional activation subunit 9) (CRSP complex subunit 9) (Mediator complex subunit 7) (RNA polymerase transcriptional regulation mediator subunit 7 homolog) (Transcriptional coactivator CRSP33)	
Q6IAZ5	HSA:9443	CRSP9 hCG_14744	Mediator of RNA polymerase II transcription subunit 7	
Q6JQN1	HSA:80724	ACAD10	Acyl-CoA dehydrogenase family member 10 (ACAD-10) (EC 1.3.99.-)	1.3.99.-
Q6PCT2	HSA:54620	FBXL19 FBL19	F-box/LRR-repeat protein 19 (F-box and leucine-rich repeat protein 19)	
Q5H9T9	HSA:84075	FSCB C14orf155	Fibrous sheath CABYR-binding protein	
Q8IUM7	HSA:266743	NPAS4 BHLHE79 NXF PASD10	Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10)	
Q6ZT21	HSA:643853	TMPPE	Transmembrane protein with metallophosphoesterase domain (EC 3.1.-.-)	3.1.-.-
Q9H668	HSA:79991	STN1 OBFC1	CST complex subunit STN1 (Oligonucleotide/oligosaccharide-binding fold-containing protein 1) (Suppressor of cdc thirteen homolog)	
P17152	HSA:8834	TMEM11 C17orf35 PM1	Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI)	
A6NEV1	HSA:729627	PRR23A	Proline-rich protein 23A	
A0A024QZS8	HSA:55146	ZDHHC4 hCG_2008779	Palmitoyltransferase (EC 2.3.1.225)	2.3.1.225
Q9NPG8	HSA:55146	ZDHHC4 ZNF374 DC1 UNQ5787/PRO19576	Probable palmitoyltransferase ZDHHC4 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 4) (DHHC-4) (Zinc finger protein 374)	2.3.1.225
Q96GS4	HSA:54785	BORCS6 C17orf59	BLOC-1-related complex subunit 6 (Lysosome-dispersing protein) (Lyspersin)	
Q08AG7	HSA:440145	MZT1 C13orf37 MOZART1	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	
Q06481	HSA:334	APLP2 APPL2	Amyloid-like protein 2 (APLP-2) (APPH) (Amyloid protein homolog) (CDEI box-binding protein) (CDEBP)	
Q9H871	HSA:64795	RMND5A	Protein RMD5 homolog A	
Q7Z7A3	HSA:90353	CTU1 ATPBD3 NCS6	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (ATP-binding domain-containing protein 3) (Cancer-associated gene protein) (Cytoplasmic tRNA adenylyltransferase 1)	2.7.7.-
Q7RTP0	HSA:123606	NIPA1 SPG6	Magnesium transporter NIPA1 (Non-imprinted in Prader-Willi/Angelman syndrome region protein 1) (Spastic paraplegia 6 protein)	
Q6IQ20	HSA:222236	NAPEPLD C7orf18	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D (N-acyl phosphatidylethanolamine phospholipase D) (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54)	3.1.4.54
A8K8H7	HSA:149499		cDNA FLJ77598	
Q8N4P6	HSA:149499	LRRC71 C1orf92	Leucine-rich repeat-containing protein 71	
Q96ED9	HSA:29911	HOOK2	Protein Hook homolog 2 (h-hook2) (hHK2)	
P61165	HSA:746	TMEM258 C11orf10 HSPC005	Transmembrane protein 258	
Q8IX21	HSA:55719	SLF2 C10orf6 FAM178A	SMC5-SMC6 complex localization factor protein 2 (Smc5/6 localization factor 1)	
Q53EP0	HSA:64778	FNDC3B FAD104 NS5ABP37 UNQ2421/PRO4979/PRO34274	Fibronectin type III domain-containing protein 3B (Factor for adipocyte differentiation 104) (HCV NS5A-binding protein 37)	
Q96N28	HSA:10650	PRELID3A C18orf43 SLMO1	PRELI domain containing protein 3A (Protein slowmo homolog 1)	
A0A024R869	HSA:2800	GOLGA1 hCG_27386	Golgi autoantigen, golgin subfamily a, 1, isoform CRA_a	
Q92805	HSA:2800	GOLGA1	Golgin subfamily A member 1 (Golgin-97)	
Q3MHD2	HSA:124801	LSM12	Protein LSM12 homolog	
B3KXU9	HSA:54823		cDNA FLJ46095 fis, clone TESTI2018867	
Q5T5J6	HSA:54823	SWT1 C1orf26	Transcriptional protein SWT1	
A8K8K2	HSA:10233		cDNA FLJ77436, highly similar to Homo sapiens B7 gene (B7), transcript variant 1, mRNA	
Q53EV4	HSA:10233	LRRC23 LRPB7	Leucine-rich repeat-containing protein 23 (Leucine-rich protein B7)	
Q9UIV8	HSA:5275	SERPINB13 PI13	Serpin B13 (HaCaT UV-repressible serpin) (Hurpin) (Headpin) (Peptidase inhibitor 13) (PI-13) (Proteinase inhibitor 13)	
O75794	HSA:8872	CDC123 C10orf7 D123	Cell division cycle protein 123 homolog (Protein D123) (HT-1080) (PZ32)	
A0A140VJJ4	HSA:153745	FAM71B hCG_1650261	Family with sequence similarity 71, member B (Testicular tissue protein Li 68)	
Q8TC56	HSA:153745	FAM71B HSD-51 HSD51	Protein FAM71B	
Q96IP4	HSA:55603	FAM46A C6orf37 XTP11	Protein FAM46A (HBV X-transactivated gene 11 protein) (HBV XAg-transactivated protein 11)	
Q5MJ08	HSA:441525	SPANXN4	Sperm protein associated with the nucleus on the X chromosome N4 (Nuclear-associated protein SPAN-Xn4) (SPANX-N4) (SPANX family member N4)	
Q9UIG4	HSA:170680	PSORS1C2 C6orf17 SPR1	Psoriasis susceptibility 1 candidate gene 2 protein (Protein SPR1)	
